Order_ID,Customer_ID,Order_Date,Product_Name,Category,Size,Color,Price,Quantity,Total_Amount,Rating,Feedback,Payment_Method,City,Delivery_Days
ORD225,CUST675,2026-02-26,Track Pants,Winter Wear,M,Green,1813,3,5439,2,Not satisfied,Card,Bangalore,5
ORD226,CUST654,2026-02-07,Chinos,Bottomwear,M,Red,2040,2,4080,4,Average,UPI,Delhi,3
ORD227,CUST1118,2026-01-24,Joggers,Shirts,XL,Grey,2295,2,4590,1,Not satisfied,Net Banking,Bangalore,7
ORD228,CUST621,2026-01-31,Hoodie,Jackets,M,Beige,3732,2,7464,1,Not satisfied,Net Banking,Delhi,5
ORD229,CUST1095,2026-03-06,Denim Jacket,Bottomwear,S,Red,one thousand,3,10119,5,Excellent,UPI,Bangalore,7
ORD230,CUST728,2026-01-22,Blazer,Shirts,XL,Red,3761,2,7522,1,Excellent,UPI,Mumbai,3
ORD231,CUST1046,2026-03-08,Joggers,Bottomwear,M,Yellow,2032,2,4064,4,Value for money,COD,Mumbai,2
ORD232,CUST989,2026-01-14,Hoodie,Winter Wear,S,White,3905,3,11715,2,Average,Card,Mumbai,5
ORD233,CUST424,2026-03-08,Chinos,Jeans,XL,White,2294,3,6882,4,Average,UPI,Mumbai,2
ORD234,CUST236,2026-01-03,Track Pants,Jackets,S,Blue,3533,1,70660,5,Good quality,COD,Mumbai,6
ORD235,CUST874,2026-03-01,Jeans,Winter Wear,M,Blue,3123,3,9369,4,Not satisfied,UPI,Pune,6
ORD236,CUST405,2026-02-27,Blazer,Winter Wear,XL,Black,3386,1,3386,2,Average,UPI,Delhi,2
ORD237,CUST1100,2026-01-24,Track Pants,Jeans,M,Yellow,966,2,1932,4,Value for money,Card,Delhi,5
ORD238,CUST804,2026-03-17,Formal Shirt,Jeans,L,Yellow,3028,1,3028,3,Value for money,UPI,Pune,3
ORD239,CUST642,2026-01-16,Jeans,Jeans,S,Blue,2029,3,6087,2,Value for money,Net Banking,Chennai,6
ORD240,CUST283,2026-03-15,Denim Jacket,Winter Wear,M,Yellow,3103,3,9309,2,Value for money,COD,Chennai,4
ORD241,CUST288,2026-01-24,Track Pants,Winter Wear,S,Red,539,2,1078,2,Good quality,Net Banking,Delhi,6
ORD242,CUST1014,2026-02-22,Chinos,Winter Wear,XL,Yellow,1185,1,1185,5,Excellent,COD,Mumbai,2
ORD243,CUST563,2026-01-29,Joggers,Jeans,M,Yellow,2816,3,8448,4,Value for money,UPI,Delhi,2
ORD244,CUST549,2026-03-11,Track Pants,Bottomwear,S,Yellow,2737,1,2737,4,Excellent,COD,Mumbai,2
ORD245,CUST922,2026-02-03,Track Pants,Shirts,XL,White,3676,1,3676,2,Value for money,Card,Pune,6
ORD246,CUST877,2026-01-22,Blazer,T-Shirts,M,Grey,3799,1,3799,5,Average,Card,Delhi,6
ORD247,CUST345,2026-02-11,Hoodie,Jeans,L,White,1055,2,2110,1,Average,COD,Pune,3
ORD248,CUST512,2026-01-19,Track Pants,T-Shirts,XL,Yellow,1082,3,3246,3,Not satisfied,Net Banking,Chennai,2
ORD249,CUST191,2026-02-21,Joggers,Jackets,L,Red,2362,2,4724,3,Value for money,UPI,Pune,2
ORD250,CUST939,2026-03-23,Track Pants,Shirts,XL,Grey,2259,1,2259,4,Average,Card,Mumbai,4
ORD251,CUST1121,2026-03-15,Polo T-Shirt,Bottomwear,XL,Red,3295,1,3295,1,Excellent,Net Banking,Hyderabad,2
ORD252,CUST324,2026-02-26,Chinos,Shirts,XL,Grey,3320,1,3320,3,Good quality,Card,Hyderabad,7
ORD253,CUST739,2026-02-02,Formal Shirt,Jeans,M,Black,2123,3,6369,3,Good quality,Net Banking,Pune,2
ORD254,CUST195,2026-01-01,Jeans,Winter Wear,S,Blue,2931,1,2931,5,Not satisfied,UPI,Hyderabad,7
ORD255,CUST704,2026/01/16,Denim Jacket,Jackets,M,Yellow,790,1,790,4,Excellent,UPI,Hyderabad,4
ORD256,CUST753,2026-02-08,Polo T-Shirt,Winter Wear,M,Blue,780,3,2340,5,Excellent,COD,Chennai,4
ORD257,CUST437,2026-03-22,Polo T-Shirt,Winter Wear,XL,Grey,855,1,855,2,Excellent,Net Banking,Mumbai,5
ORD258,CUST645,2026-01-18,Jeans,Jeans,S,Grey,2766,3,8298,5,Value for money,Card,Pune,2
ORD259,CUST618,2026-01-27,Joggers,Bottomwear,M,Beige,1710,3,5130,1,Good quality,Net Banking,Chennai,2
ORD260,CUST494,2026-03-05,Blazer,Shirts,S,Red,1796,1,1796,4,Value for money,Net Banking,Mumbai,6
ORD261,CUST354,2026-03-02,Formal Shirt,Shirts,S,Black,1573,1,1573,1,Excellent,Net Banking,Delhi,4
ORD262,CUST1027,2026-02-23,Denim Jacket,Jackets,XL,White,3123,3,9369,5,Value for money,COD,Mumbai,2
ORD263,CUST635,2026-01-11,Joggers,T-Shirts,M,Red,2100,3,6300,1,Average,Net Banking,Pune,3
ORD264,CUST119,2026-02-01,Formal Shirt,Winter Wear,S,Yellow,3007,3,9021,1,Average,COD,Hyderabad,2
ORD265,CUST282,2026-03-31,Casual Shirt,T-Shirts,XL,Red,2642,3,7926,3,Good quality,Card,Bangalore,7
ORD266,CUST551,2026-01-16,Casual Shirt,Jeans,XL,Green,2645,1,2645,3,Value for money,UPI,Chennai,5
ORD267,CUST1047,2026-02-16,Casual Shirt,Winter Wear,M,Red,1144,2,2288,1,Value for money,UPI,Bangalore,7
ORD268,CUST1043,2026-01-01,Casual Shirt,Shirts,M,Black,2432,2,4864,4,Good quality,COD,Hyderabad,6
ORD269,CUST859,2026-01-29,Track Pants,T-Shirts,XL,Red,1611,1,1611,5,Average,UPI,Delhi,7
ORD270,CUST108,2026-01-23,Jeans,Bottomwear,S,Beige,782,2,1564,3,Average,Card,Hyderabad,6
ORD271,CUST936,2026-01-02,Track Pants,T-Shirts,L,Green,3529,3,10587,2,Not satisfied,Card,Delhi,5
ORD272,CUST401,2026-03-11,Jeans,T-Shirts,S,Beige,597,1,597,5,Average,UPI,Mumbai,2
ORD273,CUST771,2026-02-09,Formal Shirt,T-Shirts,M,Beige,2515,1,2515,2,Average,UPI,Hyderabad,3
ORD274,CUST1065,2026-02-22,Track Pants,Winter Wear,S,White,2570,1,2570,4,Excellent,UPI,Chennai,7
ORD275,CUST268,2026-01-31,Hoodie,Jeans,L,Beige,3370,3,10110,3,Average,Net Banking,Mumbai,3
ORD276,CUST153,2026-01-26,Polo T-Shirt,Bottomwear,S,Blue,932,1,932,4,Not satisfied,Card,Chennai,2
ORD277,CUST1098,2026-02-15,Jeans,Winter Wear,L,Yellow,1585,1,1585,1,Good quality,Card,Pune,7
ORD278,CUST83,2026-01-28,Track Pants,T-Shirts,S,Grey,1957,2,3914,5,Excellent,Card,Mumbai,3
ORD279,CUST64,2026-02-21,Chinos,Bottomwear,M,White,2392,1,2392,2,Excellent,UPI,Hyderabad,3
ORD280,CUST268,2026-01-26,Denim Jacket,Jeans,S,Green,3829,1,3829,1,Excellent,COD,Pune,5
ORD281,CUST264,2026-01-12,Track Pants,Shirts,S,Yellow,707,1,707,5,Not satisfied,Net Banking,Chennai,2
ORD282,CUST784,2026-03-29,Denim Jacket,T-Shirts,L,Grey,1266,2,2532,3,Not satisfied,COD,Hyderabad,6
ORD283,CUST504,2026-03-24,Hoodie,Winter Wear,XL,Yellow,749,1,749,3,Not satisfied,COD,Chennai,3
ORD284,CUST1077,2026-02-01,Joggers,Shirts,XL,Red,2464,3,7392,4,Average,Card,Chennai,4
ORD285,CUST369,2026-01-04,Track Pants,Bottomwear,M,Black,3820,2,7640,1,Not satisfied,Card,Delhi,3
ORD286,CUST327,2026-01-13,Jeans,Jackets,M,Green,2685,3,8055,1,Good quality,Net Banking,Mumbai,3
ORD287,CUST361,2026-01-31,Blazer,Jeans,L,Black,3381,3,10143,3,Value for money,COD,Delhi,3
ORD288,CUST1009,2026-03-11,Hoodie,T-Shirts,XL,Black,869,1,869,2,Value for money,COD,Hyderabad,6
ORD289,CUST979,2026-01-01,Track Pants,Bottomwear,M,Blue,1895,3,5685,2,Average,UPI,Hyderabad,3
ORD290,CUST291,2026-01-15,Joggers,Jeans,S,Red,3385,3,10155,4,Value for money,UPI,Mumbai,4
ORD291,CUST661,2026-01-18,Polo T-Shirt,Jackets,XL,Yellow,3159,2,6318,2,Value for money,Card,Bangalore,7
ORD292,CUST360,2026-02-18,Hoodie,Jackets,L,Blue,1227,3,3681,1,Value for money,Net Banking,Delhi,2
ORD293,CUST373,2026-03-19,Track Pants,Bottomwear,M,White,2532,1,2532,3,Excellent,COD,Mumbai,4
ORD294,CUST344,2026-03-23,Formal Shirt,Jackets,L,Yellow,546,2,1092,2,Good quality,UPI,Mumbai,4
ORD295,CUST222,2026-01-01,Casual Shirt,Winter Wear,XL,Beige,1181,2,2362,4,Not satisfied,Card,Delhi,5
ORD296,CUST208,2026-03-03,Blazer,Jackets,M,Blue,2348,1,2348,1,Average,UPI,Mumbai,4
ORD297,CUST215,2026-01-10,Track Pants,T-Shirts,XL,Blue,3498,1,3498,5,Excellent,Card,delhi,6
ORD298,CUST989,2026-01-04,Denim Jacket,Jackets,M,Beige,1143,1,1143,1,Average,COD,Bangalore,5
ORD299,CUST1135,2026-03-11,Hoodie,Jackets,L,Green,1472,1,1472,1,Not satisfied,Net Banking,Bangalore,2
ORD300,CUST739,2026-01-01,Denim Jacket,Shirts,L,Yellow,1317,1,1317,1,Good quality,COD,Pune,4
ORD301,CUST168,2026-03-02,Formal Shirt,Jeans,XL,Yellow,2503,3,7509,3,Excellent,Net Banking,Bangalore,4
ORD302,CUST782,2026-02-17,Polo T-Shirt,Winter Wear,S,Green,2301,2,4602,3,Good quality,Card,Delhi,2
ORD303,CUST310,2026-03-31,Formal Shirt,Shirts,L,Beige,3598,3,10794,2,Value for money,UPI,Chennai,6
ORD304,CUST858,2026-03-10,Chinos,Bottomwear,M,Yellow,1724,1,1724,4,Excellent,COD,Hyderabad,5
ORD305,CUST355,2026-01-22,Jeans,T-Shirts,M,Black,2234,1,2234,4,Good quality,COD,Delhi,4
ORD306,CUST655,2026-01-09,Formal Shirt,Winter Wear,XL,Red,1631,3,4893,4,Excellent,Net Banking,Hyderabad,5
ORD307,CUST307,2026-01-19,Blazer,Bottomwear,S,White,2804,1,2804,3,Value for money,Card,Chennai,4
ORD308,CUST785,2026-03-25,Chinos,Bottomwear,XL,Black,1205,2,2410,4,Good quality,Net Banking,Hyderabad,5
ORD309,CUST679,2026-03-30,Jeans,Shirts,XL,Green,2025,1,40500,3,Average,Card,Mumbai,5
ORD310,CUST202,2026-01-30,Polo T-Shirt,Jeans,XL,Red,1603,3,4809,4,Value for money,UPI,Bangalore,5
ORD311,CUST433,2026-02-22,Chinos,Bottomwear,L,Black,2610,1,2610,1,Average,Net Banking,Bangalore,6
ORD312,CUST1165,2026-01-04,Polo T-Shirt,T-Shirts,M,Black,1521,1,1521,4,Excellent,Card,Pune,3
ORD313,CUST562,2026-02-17,Chinos,Bottomwear,XL,White,3290,1,3290,2,Average,Net Banking,Delhi,5
ORD314,CUST364,2026-03-02,Blazer,Bottomwear,L,Red,1169,2,2338,1,Average,UPI,Chennai,2
ORD315,CUST334,2026-03-15,Jeans,T-Shirts,M,Grey,1602,3,4806,4,Value for money,UPI,Pune,2
ORD316,CUST971,2026-01-17,Polo T-Shirt,Bottomwear,S,Grey,1533,3,4599,3,Average,Net Banking,Chennai,4
ORD317,CUST941,2026-02-02,Jeans,Winter Wear,L,Beige,2894,1,2894,1,Value for money,Card,Delhi,7
ORD318,CUST579,2026-02-08,Formal Shirt,Winter Wear,S,Red,1632,3,4896,3,Average,Card,Pune,7
ORD319,CUST612,2026-01-25,Polo T-Shirt,Bottomwear,M,Black,3799,3,11397,4,Average,COD,Pune,2
ORD320,CUST1019,2026/02/07,Hoodie,Winter Wear,XL,Beige,3517,1,3517,5,Value for money,COD,Mumbai,7
ORD321,CUST456,2026-03-29,Joggers,Jackets,XL,Red,2577,2,5154,2,Value for money,COD,Mumbai,2
ORD322,CUST965,2026-01-17,Hoodie,Jackets,M,Red,3180,1,3180,2,Average,COD,Pune,4
ORD323,CUST862,2026-02-12,Track Pants,Jeans,L,Yellow,3986,1,3986,4,Excellent,UPI,Chennai,3
ORD324,CUST1025,2026-01-16,Denim Jacket,Bottomwear,L,Beige,721,1,721,2,Good quality,Card,chennai,6
ORD325,CUST938,2026-01-19,Track Pants,Jackets,M,White,2497,2,4994,2,Average,UPI,Hyderabad,5
ORD326,CUST561,2026-01-27,Polo T-Shirt,Bottomwear,M,Yellow,3716,1,3716,2,Value for money,Net Banking,Pune,5
ORD327,CUST827,2026-02-24,Chinos,Winter Wear,S,Black,2686,1,2686,3,Excellent,Card,Delhi,3
ORD328,CUST37,2026-03-28,Casual Shirt,Jackets,M,Grey,3340,2,6680,3,Good quality,UPI,Chennai,6
ORD329,CUST627,2026-01-22,Formal Shirt,Shirts,L,Green,2367,3,7101,5,Value for money,Card,Chennai,7
ORD330,CUST275,2026-02-13,Chinos,Jeans,M,Blue,3825,2,7650,1,Good quality,COD,Pune,3
ORD331,CUST433,2026-01-03,Blazer,Bottomwear,M,White,2001,3,6003,1,Not satisfied,Card,Delhi,6
ORD332,CUST100,2026-03-18,Casual Shirt,Jackets,S,Black,697,3,2091,1,Not satisfied,Net Banking,Chennai,2
ORD333,CUST1121,2026-02-02,Chinos,Jackets,M,Grey,3347,3,10041,1,Average,Net Banking,Pune,2
ORD334,CUST1066,2026-02-04,Blazer,Bottomwear,M,Beige,3902,1,3902,5,Value for money,UPI,Mumbai,2
ORD335,CUST218,2026-03-05,Jeans,Bottomwear,M,Green,3905,3,11715,2,Average,Net Banking,Mumbai,3
ORD336,CUST81,2026-03-12,Chinos,T-Shirts,XL,Red,1460,1,1460,1,Excellent,UPI,Delhi,7
ORD337,CUST1012,2026-01-20,Formal Shirt,Bottomwear,S,White,1548,3,4644,2,Not satisfied,Card,Mumbai,5
ORD338,CUST103,2026-01-13,Polo T-Shirt,Shirts,L,Red,3783,3,11349,3,Not satisfied,UPI,Hyderabad,2
ORD339,CUST20,2026-01-18,Polo T-Shirt,Jeans,L,Yellow,3046,2,6092,1,Average,Card,Bangalore,2
ORD340,CUST821,2026-02-21,Chinos,Jeans,XL,Yellow,3776,2,7552,2,Excellent,COD,Pune,7
ORD341,CUST121,2026-01-21,Formal Shirt,Winter Wear,XL,Yellow,1242,3,3726,4,Average,UPI,Pune,7
ORD342,CUST268,2026-03-03,Chinos,Shirts,XL,Yellow,688,1,688,3,Average,UPI,Pune,7
ORD343,CUST1075,2026-03-15,Blazer,T-Shirts,L,White,2272,3,6816,2,Not satisfied,Card,Pune,7
ORD344,CUST789,2026-01-20,Joggers,Bottomwear,S,Black,3135,1,3135,5,Not satisfied,Net Banking,Bangalore,2
ORD345,CUST1007,2026-02-11,Jeans,Jeans,L,Black,2576,1,2576,5,Not satisfied,Net Banking,Bangalore,2
ORD346,CUST941,2026-02-26,Blazer,Winter Wear,S,Yellow,2331,2,4662,1,Not satisfied,UPI,Hyderabad,5
ORD347,CUST845,2026-01-05,Joggers,Bottomwear,S,White,3743,3,$11229,5,Average,COD,Pune,7
ORD348,CUST935,2026-02-13,Track Pants,Shirts,M,Yellow,1859,3,5577,5,Value for money,Net Banking,Pune,7
ORD349,CUST745,2026-02-27,Formal Shirt,Shirts,M,Black,1898,2,3796,3,Value for money,Card,Pune,2
ORD350,CUST94,2026-01-22,Chinos,T-Shirts,XL,White,1541,3,4623,2,Good quality,UPI,Chennai,3
ORD351,CUST937,2026-01-25,Track Pants,Shirts,XL,Black,3093,3,9279,5,Excellent,Net Banking,Chennai,7
ORD352,CUST1033,2026-01-18,Chinos,Shirts,S,Beige,3935,3,11805,4,Value for money,COD,Pune,6
ORD353,CUST356,2026-01-17,Formal Shirt,Winter Wear,L,Beige,2214,3,6642,2,Average,Net Banking,Mumbai,4
ORD354,CUST928,2026-01-18,Polo T-Shirt,Winter Wear,L,Red,3415,3,10245,5,Good quality,COD,Bangalore,6
ORD355,CUST596,2026-03-29,Track Pants,Jackets,M,Blue,2563,3,7689,3,Excellent,Card,Delhi,5
ORD356,CUST1194,2026-03-15,Denim Jacket,Jackets,L,Beige,3810,1,3810,5,Excellent,UPI,Chennai,3
ORD357,CUST109,2026-03-27,Casual Shirt,T-Shirts,L,Blue,1673,3,5019,3,Good quality,UPI,Pune,4
ORD358,CUST418,2026-03-11,Casual Shirt,Jeans,XL,White,3023,3,9069,5,Good quality,Net Banking,Bangalore,6
ORD359,CUST590,2026-03-30,Casual Shirt,Winter Wear,XL,Beige,3728,3,11184,3,Value for money,UPI,Hyderabad,7
ORD360,CUST515,2026-01-26,Blazer,Winter Wear,M,Red,3592,3,10776,5,Value for money,COD,Pune,3
ORD361,CUST603,2026-02-27,Polo T-Shirt,Jackets,S,Blue,1211,3,3633,5,Excellent,Net Banking,Hyderabad,5
ORD362,CUST572,2026-03-13,Hoodie,T-Shirts,M,Green,523,2,1046,4,Good quality,UPI,Bangalore,4
ORD363,CUST105,2026-03-22,Blazer,Jackets,L,Yellow,3735,3,11205,5,Average,UPI,Pune,4
ORD364,CUST1077,2026-01-29,Polo T-Shirt,Bottomwear,S,Blue,2203,3,6609,5,Not satisfied,UPI,Mumbai,3
ORD365,CUST437,2026-03-26,Track Pants,Jeans,L,Green,1394,3,4182,5,Not satisfied,UPI,Hyderabad,7
ORD366,CUST709,2026-02-27,Jeans,Jackets,M,Black,3295,2,6590,4,Excellent,Net Banking,Mumbai,6
ORD367,CUST580,2026-01-04,Joggers,Jeans,XL,Yellow,679,2,1358,2,Average,UPI,Hyderabad,3
ORD368,CUST1102,2026-03-10,Casual Shirt,Jackets,S,Grey,3245,3,9735,2,Not satisfied,UPI,Bangalore,6
ORD369,CUST892,2026-03-24,Formal Shirt,Jackets,M,Black,2380,3,7140,3,Excellent,UPI,Hyderabad,2
ORD370,CUST365,2026-02-02,Joggers,Shirts,M,Green,2169,2,4338,4,Not satisfied,Net Banking,Mumbai,2
ORD371,CUST798,2026-03-28,Formal Shirt,Bottomwear,S,White,3596,3,10788,5,Excellent,UPI,Mumbai,6
ORD372,CUST218,2026-02-07,Hoodie,Bottomwear,S,Green,3634,2,7268,4,Not satisfied,UPI,Chennai,3
ORD373,CUST1093,2026-01-29,Polo T-Shirt,Jackets,XL,Green,3097,1,3097,3,Average,UPI,Delhi,6
ORD374,CUST290,2026-01-16,Casual Shirt,Shirts,XL,White,1748,1,1748,3,Good quality,Net Banking,Pune,6
ORD375,CUST292,2026-01-21,Polo T-Shirt,T-Shirts,L,Grey,969,1,969,5,Excellent,Net Banking,Pune,6
ORD376,CUST150,2026-02-07,Formal Shirt,Jeans,S,Grey,3472,3,10416,4,Average,Card,Bangalore,7
ORD377,CUST481,2026-01-13,Hoodie,Bottomwear,S,Grey,1801,2,3602,4,Average,Card,Pune,6
ORD378,CUST313,2026-03-14,Blazer,Jeans,L,Beige,1190,1,1190,3,Good quality,COD,Pune,7
ORD379,CUST894,2026-02-05,Track Pants,T-Shirts,L,Yellow,2395,2,4790,3,Average,Net Banking,Delhi,2
ORD380,CUST360,2026-03-24,Blazer,Shirts,L,Blue,2706,1,2706,3,Excellent,UPI,Hyderabad,6
ORD381,CUST64,2026-03-16,Blazer,Winter Wear,M,Black,2759,2,5518,5,Value for money,Net Banking,Pune,3
ORD382,CUST750,2026-02-20,Jeans,Bottomwear,L,Blue,2403,3,7209,5,Excellent,Net Banking,Mumbai,6
ORD383,CUST22,2026-03-26,Jeans,Bottomwear,M,Blue,2327,1,2327,2,Value for money,COD,Pune,7
ORD384,CUST991,2026-02-15,Casual Shirt,T-Shirts,XL,Grey,757,2,1514,3,Good quality,UPI,Pune,3
ORD385,CUST1061,2026-02-16,Denim Jacket,Winter Wear,XL,Black,663,3,1989,3,Excellent,Card,Pune,4
ORD386,CUST1186,2026-03-11,Blazer,T-Shirts,XL,Beige,1996,3,5988,1,Value for money,Card,Chennai,3
ORD387,CUST1058,2026-02-21,Track Pants,Jeans,XL,Yellow,2974,1,2974,5,Good quality,Net Banking,Bangalore,3
ORD388,CUST158,2026-03-07,Hoodie,T-Shirts,M,Blue,1144,2,2288,5,Excellent,COD,Chennai,4
ORD389,CUST233,2026-03-03,Chinos,Winter Wear,M,Blue,3151,2,6302,1,Good quality,UPI,Bangalore,6
ORD390,CUST330,2026-01-18,Joggers,Shirts,M,Black,1181,2,2362,2,Value for money,Net Banking,Delhi,6
ORD391,CUST39,2026-03-26,Hoodie,Shirts,M,Yellow,2984,2,5968,4,Good quality,COD,Chennai,6
ORD392,CUST293,2026-03-16,Polo T-Shirt,Bottomwear,L,Blue,3466,3,10398,3,Not satisfied,UPI,Bangalore,5
ORD393,CUST790,2026-01-17,Formal Shirt,Shirts,M,Beige,3885,1,3885,5,Excellent,COD,Chennai,6
ORD394,CUST80,2026-03-10,Joggers,Shirts,S,Yellow,3200,1,$3200,5,Value for money,UPI,Pune,7
ORD395,CUST884,2026-03-08,Denim Jacket,Jeans,S,Beige,1439,2,2878,4,Average,UPI,Chennai,3
ORD396,CUST522,2026-03-03,Jeans,Shirts,L,Beige,1555,1,1555,1,Excellent,UPI,Delhi,2
ORD397,CUST769,2026-03-25,Jeans,Jackets,L,Beige,1983,1,1983,2,Not satisfied,Card,Mumbai,6
ORD398,CUST868,2026-03-14,Track Pants,Bottomwear,L,Beige,3592,1,3592,4,Value for money,Net Banking,Bangalore,4
ORD399,CUST1146,2026-03-13,Chinos,Jeans,L,Red,3671,3,11013,4,Good quality,UPI,Pune,3
ORD400,CUST915,2026-03-31,Polo T-Shirt,Shirts,M,Beige,3719,2,7438,5,Value for money,UPI,Bangalore,5
ORD401,CUST11,2026-01-12,Polo T-Shirt,Winter Wear,XL,White,762,2,1524,2,Average,UPI,Delhi,2
ORD402,CUST788,2026-02-21,Blazer,Jackets,L,Black,one thousand,1,3668,4,Not satisfied,UPI,Bangalore,7
ORD403,CUST1062,2026-02-06,Jeans,Shirts,M,Blue,3260,1,3260,3,Good quality,UPI,Bangalore,2
ORD404,CUST566,2026-02-21,Track Pants,Jackets,XL,Beige,2900,1,2900,5,Excellent,UPI,Hyderabad,6
ORD405,CUST583,2026-03-13,Blazer,Jeans,L,Green,1426,3,4278,2,Not satisfied,Net Banking,Delhi,2
ORD406,CUST535,2026-01-23,Denim Jacket,Bottomwear,S,White,2560,2,5120,3,Excellent,Card,Delhi,6
ORD407,CUST513,2026-03-30,Chinos,Winter Wear,XL,Grey,3602,2,7204,4,Not satisfied,UPI,Chennai,2
ORD408,CUST529,2026-01-09,Denim Jacket,Jackets,M,Grey,3777,2,7554,4,Average,UPI,Pune,4
ORD409,CUST509,2026-02-06,Formal Shirt,Winter Wear,L,White,2771,1,2771,4,Average,Card,Bangalore,6
ORD410,CUST552,2026-01-24,Jeans,Winter Wear,M,Grey,3512,1,3512,3,Good quality,COD,Bangalore,3
ORD411,CUST730,2026-01-20,Formal Shirt,Shirts,S,Yellow,3014,1,$3014,5,Excellent,Net Banking,Mumbai,6
ORD412,CUST646,2026-03-05,Blazer,Jeans,XL,Blue,3630,3,10890,3,Not satisfied,COD,Delhi,3
ORD413,CUST111,2026-03-09,Denim Jacket,Winter Wear,S,Red,2112,3,6336,2,Not satisfied,UPI,Pune,6
ORD414,CUST943,2026-02-10,Casual Shirt,Shirts,M,Beige,2879,1,2879,3,Average,Card,Bangalore,6
ORD415,CUST539,2026-01-31,Hoodie,Winter Wear,L,Red,1253,2,2506,4,Good quality,Net Banking,Pune,4
ORD416,CUST748,2026-02-21,Hoodie,Winter Wear,M,Blue,2858,3,8574,2,Excellent,Card,Bangalore,6
ORD417,CUST886,2026-02-18,Jeans,T-Shirts,M,Yellow,3800,1,3800,2,Not satisfied,Net Banking,Bangalore,7
ORD418,CUST1059,2026-03-10,Track Pants,Winter Wear,L,Green,2802,3,8406,1,Not satisfied,UPI,Pune,3
ORD419,CUST123,2026-01-28,Hoodie,Winter Wear,S,Yellow,3549,2,7098,3,Average,Card,Delhi,6
ORD420,CUST528,2026-02-14,Casual Shirt,Winter Wear,S,Red,3283,3,9849,2,Value for money,COD,Mumbai,4
ORD421,CUST666,2026-03-28,Joggers,Winter Wear,XL,White,2060,3,6180,3,Not satisfied,COD,Bangalore,7
ORD422,CUST691,2026-02-23,Blazer,Bottomwear,XL,White,824,1,824,3,Good quality,Card,Mumbai,7
ORD423,CUST597,2026-02-04,Blazer,Jackets,XL,Green,2322,2,4644,5,Value for money,Net Banking,Chennai,3
ORD424,CUST377,2026-01-03,Polo T-Shirt,Jackets,M,Green,3546,3,10638,1,Good quality,COD,Chennai,2
ORD425,CUST196,2026-01-09,Chinos,Bottomwear,S,Black,3657,2,7314,5,Excellent,UPI,Mumbai,6
ORD426,CUST319,2026-01-11,Denim Jacket,Jeans,M,Grey,3521,2,7042,4,Good quality,COD,Delhi,3
ORD427,CUST59,2026-01-05,Track Pants,Jeans,XL,Yellow,2714,2,5428,5,Not satisfied,COD,Pune,6
ORD428,CUST363,2026-03-17,Blazer,Winter Wear,XL,Green,1922,2,3844,5,Good quality,UPI,Chennai,4
ORD429,CUST750,2026-02-22,Hoodie,T-Shirts,L,Black,500,3,1500,2,Average,Card,Chennai,6
ORD430,CUST18,2026-03-30,Chinos,Winter Wear,L,Black,3637,2,7274,3,Value for money,COD,Hyderabad,6
ORD431,CUST766,2026-01-25,Denim Jacket,Bottomwear,XL,Beige,1523,1,1523,4,Not satisfied,COD,Mumbai,2
ORD432,CUST865,2026-03-22,Jeans,Bottomwear,L,Green,3156,3,9468,5,Average,Net Banking,Bangalore,2
ORD433,CUST374,2026-01-18,Hoodie,Shirts,XL,Yellow,1614,3,4842,5,Not satisfied,COD,Mumbai,2
ORD434,CUST312,2026-01-07,Joggers,Shirts,M,White,1655,2,3310,2,Not satisfied,UPI,Bangalore,2
ORD435,CUST309,2026-01-02,Chinos,T-Shirts,L,Beige,1776,2,3552,3,Not satisfied,UPI,Mumbai,2
ORD436,CUST300,2026-01-08,Hoodie,Winter Wear,S,Yellow,1243,1,1243,3,Not satisfied,UPI,Hyderabad,7
ORD437,CUST510,2026-02-19,Chinos,T-Shirts,S,Grey,2387,3,7161,1,Value for money,COD,Chennai,5
ORD438,CUST640,2026-02-11,Polo T-Shirt,Jackets,S,White,1537,2,3074,3,Good quality,Card,Hyderabad,7
ORD439,CUST447,2026-01-15,Jeans,Jackets,XL,Red,561,1,561,3,Value for money,UPI,Chennai,3
ORD440,CUST19,2026-01-06,Blazer,Jackets,XL,Blue,2021,1,$2021,2,Good quality,Net Banking,Hyderabad,7
ORD441,CUST694,2026-03-22,Casual Shirt,Shirts,L,Blue,3372,3,10116,1,Good quality,Net Banking,Bangalore,4
ORD442,CUST1144,2026-03-24,Track Pants,Winter Wear,M,Black,3323,2,6646,3,Good quality,Card,Hyderabad,5
ORD443,CUST897,2026-03-13,Hoodie,Bottomwear,XL,Grey,2821,1,2821,5,Average,Card,Pune,5
ORD444,CUST564,2026-03-18,Joggers,T-Shirts,S,Blue,2340,2,4680,3,Value for money,Card,Chennai,2
ORD445,CUST1037,2026-02-18,Polo T-Shirt,Shirts,L,Grey,1813,3,5439,1,Value for money,Net Banking,Bangalore,6
ORD446,CUST1019,2026-03-12,Polo T-Shirt,Bottomwear,L,Red,2178,3,6534,3,Excellent,UPI,Delhi,7
ORD447,CUST137,2026-01-06,Polo T-Shirt,T-Shirts,S,Grey,938,2,1876,2,Excellent,UPI,Delhi,7
ORD448,CUST796,2026-03-26,Chinos,Bottomwear,L,Black,2000,1,2000,5,Excellent,UPI,Bangalore,7
ORD449,CUST1007,2026-01-11,Chinos,Jackets,S,Red,2785,3,8355,4,Average,UPI,Delhi,4
